Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-11,22.0,22.3799991607666,21.5,21.600000381469727,947100,0,0
2020-09-14,21.739999771118164,21.950000762939453,21.600000381469727,21.950000762939453,1329800,0,0
2020-09-15,21.989999771118164,22.43000030517578,21.8799991607666,22.399999618530273,1301700,0,0
2020-09-16,22.700000762939453,22.91699981689453,22.450000762939453,22.5,1310000,0,0
2020-09-17,22.5,22.899999618530273,22.360000610351562,22.6299991607666,1087100,0,0
2020-09-18,22.59000015258789,23.290000915527344,22.5,23.100000381469727,1047600,0,0
2020-09-21,23.25,23.347000122070312,22.6299991607666,23.110000610351562,1152300,0,0
2020-09-22,23.299999237060547,23.440000534057617,22.809999465942383,23.0,814700,0,0
2020-09-23,23.219999313354492,23.219999313354492,22.510000228881836,22.700000762939453,1002500,0,0
2020-09-24,22.209999084472656,22.440000534057617,21.739999771118164,22.040000915527344,1460700,0,0
2020-09-25,22.31999969482422,22.3700008392334,21.850000381469727,21.899999618530273,1018000,0,0
2020-09-28,22.06999969482422,22.399999618530273,22.040000915527344,22.299999237060547,781400,0,0
2020-09-29,22.40999984741211,22.829999923706055,22.309999465942383,22.649999618530273,1140200,0,0
2020-09-30,22.579999923706055,22.98699951171875,22.479999542236328,22.690000534057617,847300,0,0
2020-10-01,22.8799991607666,22.940000534057617,22.649999618530273,22.729999542236328,598700,0,0
2020-10-02,22.25,22.898000717163086,22.209999084472656,22.68000030517578,737500,0,0
2020-10-05,22.700000762939453,22.829999923706055,22.389999389648438,22.75,641700,0,0
2020-10-06,22.700000762939453,22.700000762939453,22.399999618530273,22.399999618530273,991100,0,0
2020-10-07,22.579999923706055,22.700000762939453,22.399999618530273,22.420000076293945,928300,0,0
2020-10-08,22.6200008392334,22.725000381469727,22.450000762939453,22.5,1277100,0,0
2020-10-09,22.739999771118164,23.299999237060547,22.530000686645508,22.75,1753000,0,0
2020-10-12,23.399999618530273,23.43000030517578,22.920000076293945,23.149999618530273,1343000,0,0
2020-10-13,23.149999618530273,23.43000030517578,23.079999923706055,23.299999237060547,1088400,0,0
2020-10-14,23.31999969482422,23.43000030517578,23.200000762939453,23.290000915527344,1090900,0,0
2020-10-15,23.09000015258789,23.389999389648438,23.0310001373291,23.270000457763672,713400,0,0
2020-10-16,23.399999618530273,23.700000762939453,23.34000015258789,23.59000015258789,843600,0,0
2020-10-19,23.790000915527344,23.940000534057617,23.600000381469727,23.700000762939453,792100,0,0
2020-10-20,23.860000610351562,24.0,23.760000228881836,23.8799991607666,1315900,0,0
2020-10-21,24.440000534057617,24.700000762939453,23.40999984741211,23.56999969482422,2261100,0,0
2020-10-22,23.649999618530273,23.690000534057617,23.0,23.440000534057617,1136300,0,0
2020-10-23,23.3799991607666,23.389999389648438,22.809999465942383,22.989999771118164,900800,0,0
2020-10-26,22.799999237060547,22.950000762939453,22.219999313354492,22.459999084472656,1292100,0,0
2020-10-27,22.68000030517578,22.709999084472656,22.209999084472656,22.5,977500,0,0
2020-10-28,22.299999237060547,22.489999771118164,21.8799991607666,22.270000457763672,1418200,0,0
2020-10-29,22.389999389648438,22.59000015258789,22.200000762939453,22.59000015258789,462600,0,0
2020-10-30,22.31999969482422,22.450000762939453,22.170000076293945,22.239999771118164,698800,0,0
2020-11-02,22.25,22.579999923706055,22.100000381469727,22.239999771118164,558000,0,0
2020-11-03,22.309999465942383,22.520000457763672,22.18000030517578,22.239999771118164,509600,0,0
2020-11-04,22.290000915527344,22.40999984741211,22.229999542236328,22.31999969482422,824300,0,0
2020-11-05,22.600000381469727,22.729999542236328,22.299999237060547,22.639999389648438,622100,0,0
2020-11-06,22.700000762939453,23.479999542236328,22.639999389648438,23.290000915527344,822800,0,0
2020-11-09,23.649999618530273,23.649999618530273,23.170000076293945,23.219999313354492,1361700,0,0
