Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-18,10.25,10.25,9.819999694824219,9.890000343322754,564300,0,0
2020-09-21,9.899999618530273,9.960000038146973,9.859999656677246,9.859999656677246,762800,0,0
2020-09-22,9.960000038146973,9.960000038146973,9.850000381469727,9.880000114440918,1280800,0,0
2020-09-23,9.899999618530273,9.904999732971191,9.789999961853027,9.850000381469727,192600,0,0
2020-09-24,9.850000381469727,9.850000381469727,9.75,9.770000457763672,605500,0,0
2020-09-25,9.770000457763672,9.850000381469727,9.770000457763672,9.8100004196167,692500,0,0
2020-09-28,9.899999618530273,9.9399995803833,9.829999923706055,9.829999923706055,72300,0,0
2020-09-29,9.880000114440918,9.880000114440918,9.760000228881836,9.779999732971191,188600,0,0
2020-09-30,9.850000381469727,9.850000381469727,9.770000457763672,9.779999732971191,544000,0,0
2020-10-01,9.850000381469727,9.850000381469727,9.739999771118164,9.760000228881836,1068100,0,0
2020-10-02,9.729999542236328,9.800000190734863,9.729999542236328,9.739999771118164,3925600,0,0
2020-10-05,9.800000190734863,9.800000190734863,9.6899995803833,9.710000038146973,3147800,0,0
2020-10-06,9.739999771118164,9.75,9.670000076293945,9.680000305175781,1902400,0,0
2020-10-07,9.720000267028809,9.75,9.670000076293945,9.710000038146973,1325300,0,0
2020-10-08,9.699999809265137,9.75,9.699999809265137,9.717000007629395,550300,0,0
2020-10-09,9.760000228881836,9.770000457763672,9.722000122070312,9.75,2401500,0,0
2020-10-12,9.819999694824219,9.819999694824219,9.729999542236328,9.729999542236328,172300,0,0
2020-10-13,9.850000381469727,9.850000381469727,9.670000076293945,9.699999809265137,1623900,0,0
2020-10-14,9.75,9.770000457763672,9.680000305175781,9.680000305175781,2177900,0,0
2020-10-15,9.670000076293945,9.720000267028809,9.649999618530273,9.680000305175781,348000,0,0
2020-10-16,9.6899995803833,9.704999923706055,9.670000076293945,9.680000305175781,304800,0,0
2020-10-19,9.710000038146973,9.729999542236328,9.677000045776367,9.680000305175781,348400,0,0
2020-10-20,9.710000038146973,9.739999771118164,9.670000076293945,9.670000076293945,77900,0,0
2020-10-21,9.729999542236328,9.729999542236328,9.649999618530273,9.65999984741211,292100,0,0
2020-10-22,9.65999984741211,9.670000076293945,9.630000114440918,9.649999618530273,1441900,0,0
2020-10-23,9.649999618530273,9.699999809265137,9.630000114440918,9.630000114440918,2067600,0,0
2020-10-26,9.649999618530273,9.65999984741211,9.640000343322754,9.649999618530273,2394800,0,0
2020-10-27,9.649999618530273,9.699999809265137,9.640000343322754,9.649999618530273,304100,0,0
2020-10-28,9.739999771118164,9.739999771118164,9.630000114440918,9.649999618530273,1571400,0,0
2020-10-29,9.65999984741211,9.699999809265137,9.619999885559082,9.649999618530273,1652800,0,0
2020-10-30,9.649999618530273,9.6899995803833,9.600000381469727,9.630000114440918,1154300,0,0
2020-11-02,9.630000114440918,9.640000343322754,9.600000381469727,9.630000114440918,716700,0,0
2020-11-03,9.630000114440918,9.699999809265137,9.619999885559082,9.6899995803833,189800,0,0
2020-11-04,9.699999809265137,9.729999542236328,9.680000305175781,9.6899995803833,509800,0,0
2020-11-05,9.760000228881836,9.779999732971191,9.729999542236328,9.770000457763672,1534200,0,0
2020-11-06,9.789999961853027,9.789999961853027,9.720000267028809,9.720000267028809,1444000,0,0
2020-11-09,9.699999809265137,9.725000381469727,9.65999984741211,9.670000076293945,163200,0,0
